REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM ,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,A515,,0,0,0,MIN,1.19,1.17,6,88,0.7,6.3,16,50,59,25,57,47,,98,98,68,35,,,,0.1,"Corn, grain",0,120 - 160,100,40,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,A516,,0,0,0,MIN,2.6,1.08,6.6,67,2.2,5.3,61,75,45,16,68,58,,102,102,78,49,,,,0.1,"Corn, grain",1.2,120 - 160,10,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,A517,,0,0,0,M-O,4.32,1.14,7,64,2.6,5.2,76,51,47,13,107,89,,116,145,37,68,,,,0.1,"Corn, grain",0.6,120 - 160,0,40,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,A518,,0,0,0,ORG,6.02,1.11,10.6,77,2.4,5.7,77,56,57,18,76,68,,96,159,38,64,,,,0.1,"Corn, grain",0,120 - 160,0,30,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,A519,,0,0,0,MIN,3.01,1.09,8.4,81,1.6,5.7,53,54,61,17,48,46,,64,64,21,53,,,,0.1,"Corn, grain",0.5,120 - 160,20,40,0,0,2,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,A520,,0,0,0,ORG,5.53,1.07,10.6,78,2.4,5.6,78,56,58,18,80,71,,93,154,41,66,,,,0.1,"Corn, grain",0,120 - 160,0,30,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,A521,,0,0,0,M-O,4.56,1.14,7.7,65,2.7,5.1,85,58,48,13,129,102,,132,165,44,80,,,,0.1,"Corn, grain",0.7,120 - 160,0,30,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,A91,,0,0,0,MIN,0.51,1.24,5.8,87,0.8,6.3,312,57,56,26,125,80,,260,260,54,35,,,,0.1,Soybean,0,0,0,30,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,A92,,0,0,0,MIN,0.46,1.22,5.4,85,0.8,6.4,308,58,54,26,110,70,,236,236,64,36,,,,0.1,Soybean,0,0,0,30,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,A93,,0,0,0,MIN,0.86,1.1,6.5,75,1.6,5.9,276,75,47,22,120,82,,172,172,124,50,,,,0.1,Soybean,0,0,0,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,A101,,0,0,0,MIN,0.92,1.15,5.6,76,1.4,6,339,79,50,19,104,79,,39,39,35,41,,,,0.1,Sweetpotato,0, 60-90,0,0,0,0,0,0,0.5,0,,6,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
